[header]
width=5
height=1200
tilewidth=40
tileheight=40
orientation=orthogonal

[tilesets]
tileset=../../../../../../WORK/滚动的天空/LV15/#笔刷图标/tileMap.png,40,40,0,0

[layer]
type=Level 23
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
186,186,186,186,186,
1,1,1,1,1,
1,1,1,1,1,
299,1,1,1,299,
1,305,1,306,1,
299,1,1,1,299,
1,305,1,306,1,
299,1,1,1,299,
1,305,1,306,1,
299,1,1,1,299,
1,305,1,306,1,
299,1,1,1,299,
181,6,6,6,181,
0,1,6,1,0,
0,1,6,1,0,
0,1,6,1,0,
0,1,6,1,0,
0,2,2,2,0,
0,1,6,1,0,
290,1,6,1,291,
0,1,6,1,0,
291,1,6,1,290,
0,1,6,1,0,
0,202,2,202,0,
0,1,1,1,0,
0,0,0,0,0,
181,181,181,181,181,
0,0,0,0,0,
2,0,2,0,2,
28,0,88,0,28,
1,1,1,1,1,
1,1,1,1,1,
289,1,289,1,289,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,296,2,0,
0,1,1,1,0,
181,1,1,1,181,
0,1,1,1,0,
0,1,292,1,0,
2,0,0,0,2,
6,0,0,0,6,
6,6,0,6,6,
6,6,0,6,6,
0,6,0,6,0,
0,6,0,6,0,
0,0,0,0,0,
0,1,61,1,0,
0,0,0,0,0,
202,202,61,202,202,
7,7,7,7,7,
181,1,293,1,181,
7,7,7,7,7,
0,2,2,2,0,
8,1,1,1,8,
8,1,1,1,8,
8,1,299,1,8,
8,1,1,1,8,
0,0,0,0,0,
0,265,0,0,0,
27,0,0,0,0,
0,27,0,0,0,
0,0,27,0,0,
0,6,0,0,0,
0,0,0,0,255,
61,0,0,0,0,
0,0,0,0,61,
299,299,299,0,0,
0,0,0,0,0,
0,0,2,0,0,
0,0,0,2,0,
299,299,299,1,0,
0,0,0,0,0,
2,0,0,0,0,
27,0,0,0,0,
181,181,181,0,2,
0,0,0,289,1,
0,0,0,1,1,
2,0,0,1,1,
0,0,0,1,1,
0,0,0,1,289,
0,0,0,7,7,
2,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,2,2,0,
0,0,0,0,86,
0,0,0,0,27,
181,181,181,27,27,
0,0,27,27,0,
0,27,27,0,0,
27,27,0,0,0,
0,0,0,0,0,
0,0,255,0,0,
0,0,0,0,0,
2,0,61,0,2,
1,1,6,1,1,
1,290,1,291,1,
0,1,1,1,0,
0,1,1,1,0,
1,290,1,291,1,
0,1,1,1,0,
181,181,181,181,181,
0,0,0,0,0,
0,295,2,0,0,
0,6,6,0,0,
6,6,0,0,0,
295,6,1,1,82,
6,6,294,0,0,
6,6,1,1,0,
6,295,65,0,67,
6,6,0,0,0,
6,6,0,0,61,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
0,2,0,2,0,
8,1,299,1,8,
8,1,1,1,8,
8,1,1,1,8,
8,299,1,299,8,
8,1,1,1,8,
8,1,1,1,8,
299,1,299,1,299,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
183,183,299,183,183,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
299,3,299,3,299,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
3,3,299,3,3,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,301,0,0,
0,1,1,1,0,
0,1,1,1,0,
1,1,300,1,1,
306,1,1,1,305,
1,306,1,305,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,305,1,1,
1,1,1,1,1,
0,1,1,1,0,
0,0,28,0,0,
181,181,28,181,181,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,28,0,0,
0,0,255,0,0,
0,1,1,1,0,
202,1,1,1,202,
181,1,296,1,181,
0,1,1,1,0,
0,8,1,8,0,
0,8,1,8,0,
0,8,1,8,0,
0,297,297,297,0,
0,0,299,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,0,0,0,2,
0,0,1,0,0,
181,181,299,181,181,
0,0,1,0,0,
0,0,2,0,0,
0,0,1,0,0,
0,0,299,0,0,
0,0,1,0,0,
0,2,0,2,0,
0,0,1,0,0,
0,0,299,0,0,
0,0,1,0,0,
2,0,0,0,2,
0,0,1,0,0,
0,0,299,0,0,
0,0,1,0,0,
181,2,181,2,181,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,0,0,86,
0,0,0,0,0,
1,61,1,299,0,
0,6,6,6,0,
2,0,0,0,0,
0,0,1,61,1,
0,6,6,6,0,
0,0,0,0,0,
1,61,1,181,2,
0,6,6,6,0,
0,0,0,0,202,
