[header]
width=5
height=1199
tilewidth=20
tileheight=20
orientation=orthogonal

[tilesets]
tileset=../../../../../rollingsky_gp_1.6.4_new30/client/Tiled/tileMap.png,20,20,0,0

[layer]
type=块层 1
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,1,1,1,0,
0,1,1,1,0,
0,1,1,1,0,
186,186,186,186,186,
1,197,377,197,1,
1,1,1,1,1,
379,1,1,1,379,
1,1,1,1,1,
1,1,1,1,1,
378,1,1,1,378,
1,1,1,1,1
374,6,1,6,374,
1,1,1,1,1,
378,1,1,1,378,
1,1,1,1,1,
374,6,1,6,374,
1,1,1,1,1,
378,1,1,1,378,
1,1,1,1,1,
374,6,1,6,374,
1,1,1,1,1,
378,1,1,1,378,
1,1,1,1,1,
182,182,182,182,182,
0,1,1,1,0,
376,6,1,6,376,
1,1,1,1,1,
1,1,1,1,1,
381,1,1,1,381,
1,1,520,1,1,
1,381,1,381,1,
1,1,1,1,1,
1,1,1,1,1,
0,1,1,1,0,
368,0,1,0,368,
0,0,0,0,0,
385,385,0,385,385,
0,0,0,0,0,
0,2,0,2,0,
0,27,0,27,0,
0,28,0,28,0,
0,27,0,27,0,
181,28,181,28,181,
0,27,0,27,0,
0,27,27,27,0,
0,0,28,0,0,
0,0,27,0,0,
0,0,28,0,0,
0,0,27,0,0,
385,385,0,385,385,
0,0,0,0,0,
0,165,0,165,0,
2,0,0,0,2,
0,0,0,0,0,
0,0,0,0,0,
181,181,181,181,181,
0,0,2,0,0,
0,1,1,1,0,
0,1,1,1,0,
1,1,377,1,1,
0,27,27,27,0,
0,27,27,27,0,
0,27,27,27,0,
0,27,263,27,0,
0,0,0,0,0,
1,1,0,1,1,
1,194,0,194,1,
1,1,0,1,1,
0,61,0,61,0,
7,7,368,7,7,
1,1,1,1,1,
0,1,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,0,0,0,
1,1,374,181,181,
0,1,1,374,0,
0,0,1,1,374,
0,0,0,1,1,
0,0,378,1,1,
0,378,1,1,1,
378,1,1,1,0,
1,1,1,0,0,
1,1,374,0,0,
0,1,1,374,0,
0,0,1,1,374,
0,0,0,1,1,
0,0,378,1,1,
0,378,1,1,1,
378,1,1,1,0,
1,1,1,0,0,
1,1,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,220,
0,0,0,28,28,
0,0,28,28,28,
0,28,28,28,0,
28,28,28,0,0,
28,28,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
86,2,0,0,0,
1,1,373,0,0,
181,27,27,27,181,
0,1,1,373,0,
0,0,27,27,27,
0,0,1,1,373,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,2,2,
0,0,373,1,1,
0,28,28,28,0,
0,373,1,1,0,
28,28,28,0,0,
373,1,1,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
219,0,0,0,220,
6,0,0,0,6,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
181,2,181,2,181,
0,1,1,1,0,
1,381,1,381,1,
380,1,1,1,380,
0,1,1,1,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,0,2,0,
1,1,377,1,1,
165,1,520,1,165,
0,0,1,0,0,
0,0,2,0,0,
0,1,1,1,0,
0,194,1,194,0,
0,1,1,1,0,
0,1,1,1,0,
181,194,1,194,181,
0,1,1,1,0,
1,1,1,1,1,
1,1,1,1,1,
380,381,380,381,380,
1,1,1,1,1,
1,1,1,1,1,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,2,2,2,
1,1,1,1,1,
381,380,381,380,381,
1,1,1,1,1,
1,1,1,1,1,
0,281,0,281,0,
0,281,0,281,0,
267,281,267,281,267,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,1,0,1,2,
181,1,181,1,181,
0,1,0,1,0,
1,379,1,379,1,
0,1,0,1,0,
0,0,0,0,0,
371,2,0,2,371,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,378,2,378,2,
0,1,0,1,0,
69,60,69,60,69,
0,1,0,1,0,
1,1,1,1,1,
0,1,1,1,0,
0,6,61,6,0,
0,0,6,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,265,0,0,
2,0,0,0,2,
0,0,0,385,0,
0,0,0,0,0,
0,0,0,0,2,
2,0,0,0,0,
181,181,181,61,385,
267,267,0,0,0,
0,0,0,385,61,
0,0,0,6,6,
267,267,0,0,6,
0,0,0,0,0,
