[header]
width=5
height=1199
tilewidth=20
tileheight=20
orientation=orthogonal

[tilesets]
tileset=../../../../../Tiled/tileMap.png,20,20,0,0
tileset=../../../../../Tiled/tileMap01.png,40,40,0,0

[layer]
type=块层 1
data=
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
182,182,182,182,182,
1,1,1,1,1,
1,1,1,1,1,
1,1,1,1,1,
454,1,452,1,454,
1,1,1,1,1,
6,1,1,1,6,
0,6,1,6,0,
0,0,6,0,0,
0,0,0,0,0,
0,0,0,0,0,
459,0,2,0,460,
453,1,452,1,453,
0,465,269,269,0,
0,269,269,466,0,
459,1,472,1,460,
0,465,269,269,0,
0,269,269,466,0,
459,182,471,182,460,
0,465,269,269,0,
0,269,269,466,0,
459,1,472,1,460,
0,465,269,269,0,
0,269,269,466,0,
459,1,471,1,460,
0,465,269,269,0,
0,269,269,466,0,
0,0,0,0,0,
0,0,0,0,0,
2,0,2,0,0,
27,0,27,0,0,
27,0,27,0,0,
1,454,1,0,0,
27,181,27,181,181,
27,0,27,0,0,
269,269,269,464,0,
0,465,269,269,0,
467,269,1,269,468,
467,269,165,269,468,
141,141,8,269,468,
1,1,8,141,141,
1,1,8,1,1,
0,0,0,0,0,
2,2,0,0,0,
7,7,7,7,7,
27,0,27,0,0,
1,454,1,0,0,
27,0,27,0,0,
183,183,183,183,183,
0,27,0,27,0,
0,1,454,1,0,
0,27,0,27,0,
7,7,7,7,7,
0,0,27,0,27,
0,0,1,454,1,
0,0,27,0,27,
7,7,7,7,7,
0,0,2,1,2,
0,0,0,0,0,
0,0,0,0,0,
2,2,0,2,2,
1,1,0,81,1,
1,1,453,1,1,
448,1,453,1,1,
1,1,453,1,448,
182,182,453,182,182,
1,448,8,448,456,
1,1,8,1,1,
1,1,8,1,165,
448,1,8,165,1,
1,1,8,1,1,
1,1,8,1,1,
6,448,453,1,6,
0,6,1,6,0,
0,0,6,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,2,2,0,
0,1,1,1,0,
461,269,269,269,269,
0,269,269,466,0,
461,269,269,269,269,
0,1,452,1,0,
459,27,27,27,460,
269,269,269,269,462,
461,269,269,269,269,
0,1,456,1,0,
269,269,269,269,462,
459,1,1,1,460,
0,456,1,456,0,
0,1,1,1,0,
461,269,269,269,269,
0,1,1,1,0,
459,1,456,1,460,
0,269,269,269,464,
0,1,1,1,0,
461,269,269,269,269,
0,456,1,456,0,
459,27,27,27,460,
0,1,1,1,0,
269,269,269,269,462,
0,1,456,1,0,
461,269,269,269,269,
459,1,1,1,460,
182,182,182,182,182,
0,1,1,1,0,
454,1,452,1,454,
0,1,1,1,0,
0,454,1,454,0,
0,1,1,1,0,
0,0,1,0,0,
0,165,1,165,0,
0,1,2,1,0,
0,1,1,1,0,
181,182,182,182,181,
0,0,0,0,0,
0,0,0,0,0,
0,2,2,2,0,
0,1,1,1,0,
0,1,457,1,0,
0,1,1,1,0,
0,7,7,7,0,
0,7,7,7,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,2,2,2,2,
1,6,451,6,1,
28,28,28,28,28,
0,27,27,27,0,
456,0,1,0,456,
0,1,1,1,0,
181,182,182,182,181,
448,1,1,1,448,
1,1,1,1,1,
1,6,451,6,1,
1,1,1,1,1,
0,1,1,1,0,
0,1,1,1,0,
448,1,1,1,448,
1,1,1,1,1,
1,6,451,6,1,
1,1,1,1,1,
0,1,1,1,0,
0,1,1,1,0,
448,1,1,1,448,
1,1,1,1,1,
1,6,451,6,1,
1,1,1,1,1,
0,1,1,1,0,
181,28,181,28,181,
0,27,0,27,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
2,455,1,2,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2,455,1,2,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
455,1,2,455,1,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
181,2,181,2,181,
